X,Y,Location,Road,Area,City,District,Province
73.908,32.7574,Family Hospital,Lahore Islamabad GT Road,,Kharian,GUJRAT,Punjab
73.9082,32.8061,Imtiaz Hospital Guliana,Kharian Jalapur Jattan Road,,Kharian,GUJRAT,Punjab
73.9087,32.3351,Jamke Chatha,,,Wazirrabad,Gujranwala,Punjab
73.9088,31.6212,Police Station Bhikki,Faisalabad Sheikhupura Road,, Tehsil Sheikhupura,District Sheikhupura,Punjab
73.9103,32.8059,Imtiaz Hospital Guliana,Kharian Jalapur Jattan Road,,Kharian,GUJRAT,Punjab
73.9105,32.3598,Lundpur,,,Wazirrabad,Gujranwala,Punjab
73.911,31.9671,Chak Duni,,,Safdarabad,Gujranwala,Punjab
73.912,32.1134,Qila Diwan Singh,,,Safdarabad,Gujranwala,Punjab
73.9123,30.2239,Jandwala,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab
73.9127,31.6246,Bhikhi,Faisalabad Sheikhupura Road,, Tehsil Sheikhupura,District Sheikhupura,Punjab
73.9128,30.2019,Jajja,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab
73.9135,31.8666,Nawan Pind,,,Safdarabad,Gujranwala,Punjab
73.914,32.7873,Begha,,,Kharian,Gujrat,Punjab
73.9141,31.2037,Banga balochan,,,Tehsil Pattoki,District Kasur,Punjab
73.9142,31.9757,Rachna Out fall Sem,,,Safdarabad,Gujranwala,Punjab
73.9144,30.5159,Dulla Teleka,,,Tehsil Dipalpur,District Okara,Punjab
73.9144,31.1386,Jambar Kalan,,,Tehsil Pattoki,District Kasur,Punjab
73.9145,31.1249,Sajjad Textile Mills,Multan Road,,Tehsil Pattoki,District Kasur,Punjab
73.9146,30.7921,Kot Sattian,,,Tehsil Dipalpur,District Okara,Punjab
73.9148,31.125,Sajjad Textile Mills,Multan Road,,Tehsil Pattoki,District Kasur,Punjab
73.914817,31.125712,Family Aata,Multan Road,,District Kasur,Punjab,
73.915,30.8126,Nai Abadi Rajwal,,,Tehsil Dipalpur,District Okara,Punjab
73.915,32.523,Khunan,,,Gujrat,Gujrat,Punjab
73.9152,31.2001,Bonga Balochan,Bhai Phairu Head Bulloki Road,,Tehsil Pattoki,District Kasur,Punjab
73.9162,32.0445,Aulakh,,,Safdarabad,Gujranwala,Punjab
73.9171,31.9074,Tarkhanwal,,,Safdarabad,Gujranwala,Punjab
73.918,31.2008,Tableeghi Markaz,Bhai Phairu Head Bulloki Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.918,31.82,Jandiala Sher Khan,,,Safdarabad,Sheikhupura,Punjab
73.918,32.746,Mian Jee Hotel,Lahore Islamabad GT Road,,Kharian,GUJRAT,Punjab
73.9183,30.6058,Gulsher,,,Tehsil Dipalpur,District Okara,Punjab
73.9183,30.6705,Jassoke Gurditta,,,Tehsil Dipalpur,District Okara,Punjab
73.918333,31.130083,Chunian Road Jamber,Multan Road,Tehsil Pattoki,District Kasur,Punjab,
73.9184,31.1301,Chunian Road Jambar Khurd,Multan Road,,Tehsil Pattoki,District Kasur,Punjab
73.919,31.8754,Karial Kalan,,,Safdarabad,Gujranwala,Punjab
73.9196,32.1698,Tariwala,,,Gujranwala,Gujranwala,Punjab
73.9198,32.1128,Nokhar,,,Safdarabad,Gujranwala,Punjab
73.919867,31.142117,Jamber CNG,Multan Road,,District Kasur,Punjab,
73.9201,31.14,Jambar Khurd End,Multan Road,,Tehsil Pattoki,District Kasur,Punjab
73.9201,31.3883,Canal,Lahore Jaranwala Road,,Nankana Sahib,District Sheikhupura,Punjab
73.920483,31.136433,Walking Bridge Jamber,Multan Road,,District Kasur,Punjab,
73.9205,31.1363,Jambar Khurd,Multan Road,,Tehsil Pattoki,District Kasur,Punjab
73.9206,31.0932,ChakokeCCSFC,,,Tehsil Pattoki,District Kasur,Punjab
73.9211,31.1572,Century Factory,Multan Road,,Tehsil Pattoki,District Kasur,Punjab
73.9211,32.3799,Burj Dhalla,,,Wazirrabad,Gujranwala,Punjab
73.9212,32.546,Musa,,,Gujrat,Gujrat,Punjab
73.9215,31.3663,Qila Mohen Singh,,,Nankana Sahib,Sheikhupura,Punjab
73.9216,31.1617,Haleeb Factory,Multan Road,,Tehsil Pattoki,District Kasur,Punjab
73.9216,31.1651,PSO Kanwar Filling Station,Multan Road,,Tehsil Pattoki,District Kasur,Punjab
73.921683,31.161783,Haleeb Factory,Multan Road,Tehsil Pattoki,District Kasur,Punjab,
73.9217,32.1109,Nokhar,Gujranwala Hafizabad Road,,Nushehra Virkan,District Gujranwala,Punjab
73.9218,31.1708,Mushtarkah Mianwali Hotel,Multan Road,,Tehsil Pattoki,District Kasur,Punjab
73.9224,31.5297,Miranpur,,,Nankana Sahib,Sheikhupura,Punjab
73.9225,30.6446,Chak Gokal,,,Tehsil Dipalpur,District Okara,Punjab
73.9225,31.202,Zepher Textile,Bhai Phairu Head Bulloki Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9225,32.0295,Dhalo Pasha,,,Safdarabad,Gujranwala,Punjab
73.9235,32.1838,Dhapai Mahtab Singh,,,Wazirrabad,Gujranwala,Punjab
73.9267,32.0083,Dogranwala,,,Safdarabad,Gujranwala,Punjab
73.9267,32.2949,Jhamwala,,,Wazirrabad,Gujranwala,Punjab
73.9275,31.1884,Phoolnagar By-Pass Chowk (Multan Side),Phoolnagar By-Pass Road,,Tehsil Pattoki,District Kasur,Punjab
73.9277,31.725, Sheikhupura By pass Chowk Sargodha Road,,,Sheikhupura,District Sheikhupura,Punjab
73.9278,32.4441,Khojianwali,,,Gujrat,Gujrat,Punjab
73.9279,31.2222,Lambe Jagir,,,Tehsil Pattoki,District Kasur,Punjab
73.9285,31.2036,Muslim Town,Bhai Phairu Head Bulloki Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9289,31.552,Jodhke,,,Nankana Sahib,Sheikhupura,Punjab
73.9294,31.1922,Social Security Medical Centre,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9296,32.0839,Chak Virkan,,,Safdarabad,Gujranwala,Punjab
73.93,31.1933,CNC Textile,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9305,31.4354,Tarkhanwala,,,Nankana Sahib,Sheikhupura,Punjab
73.9313,30.7596,Ram Parshad,,,Tehsil Dipalpur,District Okara,Punjab
73.9314,31.1905,Flour Mills Bhai Phairu,Phoolnagar By-Pass Road,,Tehsil Pattoki,District Kasur,Punjab
73.9321,31.1769,Dhababwala Kalan,,,Tehsil Pattoki,District Kasur,Punjab
73.9321,31.6641,Gujran di Dhari,,,Safdarabad,Sheikhupura,Punjab
73.9323,30.7428,Jandran Kalan,,,Tehsil Dipalpur,District Okara,Punjab
73.9325,32.1961,Nadala Pakka,,,Wazirrabad,Gujranwala,Punjab
73.9331,31.0217,Kot Ratan Singh,,,Tehsil Chunian,District Kasur,Punjab
73.9332,31.3767,Khapperke,,,Nankana Sahib,Sheikhupura,Punjab
73.93335342,31.24168253,SAMIANWALA,",",",",Lahore,LahoreDistrict,Punjab
73.934,30.9874,Kot Gamma,,,Tehsil Chunian,District Kasur,Punjab
73.9341,31.7234,Phatak Near By-Pass  Sargodha Road,,,Sheikhupura,District Sheikhupura,Punjab
73.9342,31.2012,Babri Masjid,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9342,32.2431,Burewalki,,,Wazirrabad,Gujranwala,Punjab
73.9346,30.7827,Jhuggian Azim,,,Tehsil Dipalpur,District Okara,Punjab
73.9347,31.939,Katarpur,,,Safdarabad,Gujranwala,Punjab
73.9347,31.9564,Kuthaiali Minor,,,Safdarabad,Gujranwala,Punjab
73.9352,32.8406,Dhing,,,Kharian,Gujrat,Punjab
73.9354,30.1965,Jajjal Musa,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab
73.9356,31.8307,Qadir Garh,,,Safdarabad,Sheikhupura,Punjab
73.936,31.204,PSO Pump,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.936,32.9513,Pir Khana,,,Kharian,Gujrat,Punjab
73.9361,30.8692,Kitan Kalan,,,Tehsil Chunian,District Kasur,Punjab
73.93614292,32.34448612,Dillawar Cheema Stop,Wazirabad-Rasul Nagar-Wazirabad Rd,",",",",District Gujranwala,Punjab
73.93640041,32.34347092,Dillawar Cheema Cricket Club,Dillawar Cheema Rd,",",",",District Gujranwala,Punjab
73.9369,30.696,Nanka Singhwala,,,Tehsil Dipalpur,District Okara,Punjab
73.937,30.7749,Kharal Kalan,,,Tehsil Dipalpur,District Okara,Punjab
73.9372,31.2058,Main Chowk Phoolnagar,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9373,32.7649,Barwal,,,Kharian,Gujrat,Punjab
73.93738747,32.33592249,Eid Gah Ahle Hadees,",",",",Dillawar Cheema,District Gujranwala,Punjab
73.9378,31.2062,Police Station Phoolnagar,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9379,30.2402,Urang,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab
73.93846035,32.2522478,Mariyamabad,Gujranwala-Ali Pur Chatha Rd,",",",",District Gujranwala,Punjab
73.9385,31.2065,NBP,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9385,32.0255,Dhalo Pasha,,,Safdarabad,Gujranwala,Punjab
73.9389,31.744,Ramke,,,Safdarabad,Sheikhupura,Punjab
73.93908262,32.33592249,Church,",",",",Dillawar Cheema,District Gujranwala,Punjab
73.9395,31.2067,Rao Hospital,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.93974781,32.33633948,Govt. Girls High School,",",",",Dillawar Cheema,District Gujranwala,Punjab
73.9399,32.2667,Jokhian,,,Wazirrabad,Gujranwala,Punjab
73.9405,32.6493,Saprah,,,Kharian,Gujrat,Punjab
73.9405,33.5244,Kotli,,,,,Azad Kashmir
73.9407,32.5536,Jagrianwala,,,Gujrat,Gujrat,Punjab
73.9416,30.1996,Sarhu,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab
73.942,31.2071,Shell Pump City,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.94253731,32.33436328,Jamia Masjid Ahle Hadees,Ring Rd,",",Dillawar Cheema,District Gujranwala,Punjab
73.9427,31.0555,Wan Khara,,,Tehsil Chunian,District Kasur,Punjab
73.9427,32.3356,Dilawar Chima,,,Wazirrabad,Gujranwala,Punjab
73.9428,30.2728,Saraianwala,,,Tehsil Minchanabad,District Bahahwalnagar,Punjab
73.9428,30.5986,Manuwala,,,Tehsil Dipalpur,District Okara,Punjab
73.9429,31.2073,United Bank Limited,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.94298792,31.23876547,MAIGA,",",",",Lahore,LahoreDistrict,Punjab
73.9432,31.2074,Muslim Commercial Bank,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9433,30.8396,Kaure Sial,,,Tehsil Chunian,District Kasur,Punjab
73.9437,31.2075,Bhatti Electronics,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9438,31.0427,Tirath,,,Tehsil Chunian,District Kasur,Punjab
73.9439,31.1917,Ashar Imran Spinning Mills,Phoolnagar By-Pass Road,,Tehsil Pattoki,District Kasur,Punjab
73.94399643,32.33626861,Dillawar Cheema,Ahmed Nagar Rd,",",",",District Gujranwala,Punjab
73.9441,30.4871,Jallawali Bhaini,,,Tehsil Dipalpur,District Okara,Punjab
73.9441,31.7624,Kurake Mianara,,,Safdarabad,Sheikhupura,Punjab
73.9442,32.1337,Philloke Khurd,,,Safdarabad,Gujranwala,Punjab
73.9443,30.576,Chak Muhammad Yar,,,Tehsil Dipalpur,District Okara,Punjab
73.9443,31.2078,Gujar General Store,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9443,32.6624,Paswal,,,Kharian,Gujrat,Punjab
73.9451,31.2082,Rural Health Centre,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9451,32.9244,Balani,,,Kharian,Gujrat,Punjab
73.9455,31.2972,Thekidar da Tubewell,,,Nankana Sahib,Sheikhupura,Punjab
73.9456,31.2084,Adda Kachi Kothi,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9456,32.256,Uncha Kalir,,,Wazirrabad,Gujranwala,Punjab
73.946,32.3832,Thatta Baloch,,,Wazirrabad,Gujranwala,Punjab
73.9461,32.5289,Chakori,,,Gujrat,Gujrat,Punjab
73.94631386,32.33978413,Qabrustan,Ahmed Nagar Rd,",",Dillawar Cheema,District Gujranwala,Punjab
73.9464,31.192,Rana State Advisor,Phoolnagar By-Pass Road,,Tehsil Pattoki,District Kasur,Punjab
73.947,31.6754,Sikandarabad,,,Safdarabad,Sheikhupura,Punjab
73.9471,31.3505,Chak 3,,,Nankana Sahib,Sheikhupura,Punjab
73.9471,31.6932,Domnwala,,,Safdarabad,Sheikhupura,Punjab
73.9473,31.2095,Govt. College Phholnagar,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9473,32.1869,Dargahiwala,,,Wazirrabad,Gujranwala,Punjab
73.9474,32.6335,Chhokar,,,Kharian,Gujrat,Punjab
73.9475,31.508,Chaura Saghar,,,Safdarabad,,Punjab
73.9476,31.2089,Phoolnagar (Bhai Pheru) City,,,Tehsil Pattoki,District Kasur,Punjab
73.9484,32.0444,Madan Chak,,,Safdarabad,Gujranwala,Punjab
73.9484,32.8373,Kotla,,,Kharian,Gujrat,Punjab
73.9485,31.2103,Govt High School,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9486,30.8904,Bukanke,,,Tehsil Chunian,District Kasur,Punjab
73.9486,31.7198,Muhammadan college Sargodha Road,,,Sheikhupura,District Sheikhupura,Punjab
73.9491,32.0704,Thabal,,,Safdarabad,Gujranwala,Punjab
73.9498,31.0982,Chak 3,,,Tehsil Pattoki,District Kasur,Punjab
73.9498,31.2111,PSO Pump,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.95000458,31.24979113,KAMAN GILL,",",",",Lahore,LahoreDistrict,Punjab
73.9504,32.2186,Nianwala Khu,,,Wazirrabad,Gujranwala,Punjab
73.95120621,32.33311227,Govt. Boys High School,Ahmed Nagar Rd,",",Dillawar Cheema,District Gujranwala,Punjab
73.9515,32.4526,Goleki,,,Gujrat,Gujrat,Punjab
73.9516,31.5658,Hoek,,,Safdarabad,Sheikhupura,Punjab
73.9521,32.5695,Machhiana,,,Gujrat,Gujrat,Punjab
73.9527,31.4456,Nazur Pakka,,,Nankana Sahib,Sheikhupura,Punjab
73.9528,31.213,Jamia Masjid Bismillah,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9528,31.7645,Ajniawala Road Bridge,Motorway M-2,,Sheikhupura,District Sheikhupura,Punjab
73.9529,30.5254,Rohela Tejeka,,,Tehsil Dipalpur,District Okara,Punjab
73.9529,31.0017,Haranki,,,Tehsil Chunian,District Kasur,Punjab
73.9532,30.7112,Manawala,,,Tehsil Dipalpur,District Okara,Punjab
73.9532,32.7029,Cant Check Post,Lahore Islamabad GT Road,,Kharian,GUJRAT,Punjab
73.9534,31.2134,Moon Denting & Painting,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9535,31.6774,Gulistan-e-Sarhand Sharif,Faisalabad Sheikhupura Road,, Tehsil Sheikhupura,District Sheikhupura,Punjab
73.9538,32.7022,Police Station Lala Musa,Lahore Islamabad GT Road,,Kharian,GUJRAT,Punjab
73.954,31.2317,Kot Maiga,,,Tehsil Pattoki,District Kasur,Punjab
73.9541,31.8807,Qamula,,,Safdarabad,Gujranwala,Punjab
73.9545,30.5603,Chak Ganda Singh,,,Tehsil Dipalpur,District Okara,Punjab
73.9545,31.8301,Madar,,,Safdarabad,Sheikhupura,Punjab
73.9547,31.2142,Arrain Service Station,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.95477891,32.35196297,Darbaar Baba NoorJamal,",",",",Dharowal,District Gujranwala,Punjab
73.9548,31.1439,Rao da Tube Well,,,Tehsil Pattoki,District Kasur,Punjab
73.95498276,32.34898514,Dharowal,Wazirabad-Rasul Nagar-Wazirabad Rd,",",",",District Gujranwala,Punjab
73.9551,31.7178,Phatak,,,Shiekhupura City,District Sheikhupura,Punjab
73.95521879,32.35189952,Govt. Girls Primary School,",",",",Dharowal,District Gujranwala,Punjab
73.9555192,32.35404754,Masjid Gulzaar-e-Madina,",",",",Dharowal,District Gujranwala,Punjab
73.95560503,32.35272429,Imam Bargah Qaisr-e-Abu Talib,",",",",Dharowal,District Gujranwala,Punjab
73.9561,32.8211,Bhagwal,,,Kharian,Gujrat,Punjab
73.9565,32.7987,Marriage Hall Guliana,Kharian Jalapur Jattan Road,,Kharian,GUJRAT,Punjab
73.9568,30.8211,Azimpura,,,Tehsil Chunian,,Punjab
73.95822287,32.35440101,Govt. Boys Primary School,",",",",Dharowal,District Gujranwala,Punjab
73.9584,31.2165,Office Deputy Manager Lesco,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9589,32.2758,Mohluke Chathe,,,Wazirrabad,Gujranwala,Punjab
73.959,31.3726,Chak 3,,,Nankana Sahib,Sheikhupura,Punjab
73.9594,30.5429,Chak Pir,,,Tehsil Dipalpur,District Okara,Punjab
73.9598,31.2008,Tiger CNG Station,Phoolnagar By-Pass Road,,Tehsil Pattoki,District Kasur,Punjab
73.9601,31.3887,Tibba Madho Das,,,Nankana Sahib,Sheikhupura,Punjab
73.9608,31.2555,Kot Lehen Singh,,,Tehsil Pattoki,District Kasur,Punjab
73.9613,31.4082,Zamindar Rice Mills,Lahore Jaranwala Road,,Nankana Sahib,District Sheikhupura,Punjab
73.9614,32.6768,Chanu Bhoja,,,Kharian,Gujrat,Punjab
73.9617,31.5441,Chak 41,,,Safdarabad,Sheikhupura,Punjab
73.96175,31.203017,Double Speed CNG,Multan Road,,District Kasur,Punjab,
73.9618,31.2188,Safanwala Chowk,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9619,31.3575,Bhucheki Tibba,,,Nankana Sahib,Sheikhupura,Punjab
73.9621067,31.25015802,M Fayyaz Agricultural Farm,",",",",",",Kasur District,Punjab
73.9629,31.0895,Rehmanpura,,,Tehsil Chunian,District Kasur,Punjab
73.9636,32.4624,Dharuwala,,,Gujrat,Gujrat,Punjab
73.9637,30.597,Qutlike,,,Tehsil Dipalpur,District Okara,Punjab
73.9637,31.9158,Lil,,,Safdarabad,Gujranwala,Punjab
73.9638,31.2053,Rana Javed Hotel,Phoolnagar By-Pass Road,,Tehsil Pattoki,District Kasur,Punjab
73.9639,32.6527,Busal,,,Kharian,Gujrat,Punjab
73.9645,31.157,Saranke  Village,,,Tehsil Pattoki,District Kasur,Punjab
73.9649,31.2601,Gagga,,,Tehsil Pattoki,District Kasur,Punjab
73.9653,32.5798,Saman Pindi,,,Gujrat,Gujrat,Punjab
73.9658,31.9629,Nuashera Virkan,,,Safdarabad,Gujranwala,Punjab
73.966,31.2214,Bilal Spinning Mills,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9661,31.114,Chak 3,,,Tehsil Pattoki,District Kasur,Punjab
73.9661,31.2079,Sadiq Joyia Hotel,Phoolnagar By-Pass Road,,Tehsil Pattoki,District Kasur,Punjab
73.9665,31.7143,Chowk,,,Shiekhupura City,District Sheikhupura,Punjab
73.96652699,32.3091914,Ghari Donger,",",",",",",District Gujranwala,Punjab
73.9671,31.8741,Bhangwan,,,Safdarabad,Gujranwala,Punjab
73.9671,32.0295,Dhalia,,,Safdarabad,Gujranwala,Punjab
73.9673,32.053,Panj Garam,,,Safdarabad,Gujranwala,Punjab
73.9675,30.9288,Dhos,,,Tehsil Chunian,District Kasur,Punjab
73.9675,31.7141,SP Office,,,Shiekhupura City,District Sheikhupura,Punjab
73.9679,31.5822,Anba,,,Safdarabad,Sheikhupura,Punjab
73.968,31.6858,Bypass Faisalabad road,,,Sheikhupura City,District Sheikhupura,Punjab
73.9681,32.0134,Gobinpura,,,Safdarabad,Gujranwala,Punjab
73.9684,31.2229,Rafhan Best Foods,Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.96899462,31.22129789,Rafhan Foods,Multan Road,",",Lahore,LahoreDistrict,Punjab
73.9692,31.0175,Giljanwali,,,Tehsil Chunian,District Kasur,Punjab
73.9693,31.5276,Chak 5,,,Safdarabad,Sheikhupura,Punjab
73.9693,31.7139,Iftikhar Line (Police),,,Shiekhupura City,District Sheikhupura,Punjab
73.9695,32.8538,Sental,,,Kharian,Gujrat,Punjab
73.9697,31.7163,District Jail,,,Shiekhupura City,District Sheikhupura,Punjab
73.9699,31.7176,Office Chairmam Zakat Commitee,,,Shiekhupura City,District Sheikhupura,Punjab
73.97011042,32.40250982,Barrage View Cable Car,Burj Cheema Rd,",",Khanki,District Gujranwala,Punjab
73.9703,31.7195,Phatak,,,Shiekhupura City,District Sheikhupura,Punjab
73.9704,31.2129,Rana Kaka Hotel,Phoolnagar By-Pass Road,,Tehsil Pattoki,District Kasur,Punjab
73.9705,30.8206,Thing Khatrian,,,Tehsil Chunian,District Kasur,Punjab
73.9705,31.689,Faisalabad Phatak,,,Shiekhupura City,District Sheikhupura,Punjab
73.9706,30.843,Kot Rabid,,,Tehsil Chunian,District Kasur,Punjab
73.9707,31.721,Rasulnagar,,,Shiekhupura City,District Sheikhupura,Punjab
73.97094727,32.24963131,Dehla Chatha,Gujranwala-Ali Pur Chatha Rd,",",",",District Gujranwala,Punjab
73.9712,30.7124,PIr Hayat,,,Tehsil Dipalpur,District Okara,Punjab
73.97161245,32.31892799,Pthanke Cheema,Pthanke Rd,",",",",District Gujranwala,Punjab
73.97182703,31.22047213,Dost Steels Limited,N5 near Rafhan Foods,",",Lahore,LahoreDistrict,Punjab
73.9719,31.6201,Mohuwal,,,Safdarabad,Sheikhupura,Punjab
73.9721,31.7135,Shafaqat Hospital,,,Shiekhupura City,District Sheikhupura,Punjab
73.9721,32.251,Delha Chatha,,,Wazirrabad,Gujranwala,Punjab
73.9722,31.691,Wala Chowk,,,Shiekhupura City,District Sheikhupura,Punjab
73.9725,30.652,Jhuggian Hamun,,,Tehsil Dipalpur,District Okara,Punjab
73.9726,30.7329,Mahala Bukan,,,Tehsil Dipalpur,District Okara,Punjab
73.9733,31.7157,National Bank Chowk,,,Shiekhupura City,District Sheikhupura,Punjab
73.9734,31.7133,Police Station,,,Shiekhupura City,District Sheikhupura,Punjab
73.9744,31.3744,Misranpur,,,Nankana Sahib,Sheikhupura,Punjab
73.9744,31.718,ADBP,,,Shiekhupura City,District Sheikhupura,Punjab
73.9745,32.527,Kunjah Chuknawali,,,Gujrat,Gujrat,Punjab
73.97463799,32.39962921,Khanki,",",",",",",District Gujranwala,Punjab
73.9747,31.7086,Azami,,,Shiekhupura City,District Sheikhupura,Punjab
73.9748,31.4416,Kot Amir Ali,,,Nankana Sahib,Sheikhupura,Punjab
73.9748,31.7091,Out gate,,,Shiekhupura City,District Sheikhupura,Punjab
73.9748,31.7131,Khan Hospital,,,Shiekhupura City,District Sheikhupura,Punjab
73.9751,31.7087,Stadium Gate,,,Shiekhupura City,District Sheikhupura,Punjab
73.9753,31.7079,Stadium,,,Shiekhupura City,District Sheikhupura,Punjab
73.9754,31.7473,Chappa,,,Safdarabad,Sheikhupura,Punjab
73.9754,32.5948,Dittewal,,,Gujrat,Gujrat,Punjab
73.9755,31.7144,Chowk,,,Shiekhupura City,District Sheikhupura,Punjab
73.9755,32.6237,Banjyan,,,Gujrat,Gujrat,Punjab
73.97550702,31.24316855,Millat Batteries,49 km off Multan Road Pakistan,",",Lahore,LahoreDistrict,Punjab
73.9756,31.8164,Manga,,,Safdarabad,Sheikhupura,Punjab
73.9757,31.7153,Chowk Company Bagh,,,Shiekhupura City,District Sheikhupura,Punjab
73.976,31.7178,City School,,,Shiekhupura City,District Sheikhupura,Punjab
73.9761,31.9402,Mata Virkan,,,Safdarabad,Gujranwala,Punjab
73.9763,30.5754,Kiranwali,,,Tehsil Dipalpur,District Okara,Punjab
73.97631168,32.30092122,New Colony,Ahmad Nagar Rd,",",",",District Gujranwala,Punjab
73.9764,30.6258,Qila Soba Singh,,,Tehsil Dipalpur,District Okara,Punjab
73.9766,31.277,Lakhanke,,,Tehsil Pattoki,District Kasur,Punjab
73.9766,32.0963,Chahil Nau,,,Gujranwala,Gujranwala,Punjab
73.9767,31.228,Phoolnagar By-Pass Chowk (Lahore Side),Multan Road,Phoolnagar City,Tehsil Pattoki,District Kasur,Punjab
73.9771,30.9672,Chunian City,,,Tehsil Chunian,District Kasur,Punjab
73.9771,32.319,Kalu Chima,,,Wazirrabad,Gujranwala,Punjab
73.9774,31.7008,Qadri Chowk,,,Shiekhupura City,District Sheikhupura,Punjab
73.9774,31.7176,GPO,,,Shiekhupura City,District Sheikhupura,Punjab
73.9777,31.7019,Guddo Pan Shop,,,Shiekhupura City,District Sheikhupura,Punjab
73.9777,32.4877,Jheuanwali,,,Gujrat,Gujrat,Punjab
73.9778,31.693,Police Check Post,,,Shiekhupura City,District Sheikhupura,Punjab
73.9779,31.7139,Idgah,,,Shiekhupura City,District Sheikhupura,Punjab
73.9779,32.511,Majra,,,Gujrat,Gujrat,Punjab
73.9784,31.7052,Sheikhu Sweets,,,Shiekhupura City,District Sheikhupura,Punjab
73.9784,31.7073,Asif Chowk,,,Shiekhupura City,District Sheikhupura,Punjab
73.9785,32.1193,Chahil Kuhna,,,Gujranwala,Gujranwala,Punjab
73.9785,32.7557,Hanj,,,Kharian,Gujrat,Punjab
73.9786,31.8789,Chachoke,,,Safdarabad,Gujranwala,Punjab
73.9787,31.7173,Station Chowk,,,Shiekhupura City,District Sheikhupura,Punjab
73.9788,30.6776,Dograe,,,Tehsil Dipalpur,District Okara,Punjab
73.9789,32.5416,Saroke,,,Gujrat,Gujrat,Punjab
73.9791,31.7125,DHQ,,,Shiekhupura City,District Sheikhupura,Punjab
73.979702,31.22164654,Ghani Glass Limited,Bhai Pheru bypass Pakistan,",",Lahore,LahoreDistrict,Punjab
73.9799,31.4125,End Mandi Faizabad,Lahore Jaranwala Road,,Nankana Sahib,District Sheikhupura,Punjab
73.9799,32.1788,Butala jhanda Singh,,,Gujranwala,Gujranwala,Punjab
73.9801,31.2061,Bahramke,,,Tehsil Pattoki,District Kasur,Punjab
73.9801,32.0643,Sago Bhago,,,Safdarabad,Gujranwala,Punjab
73.9802,31.7135,Main Bazar Chowk,,,Shiekhupura City,District Sheikhupura,Punjab
73.98023844,31.24377395,Hussain Textile Mills Ltd Unit 6,",",",",Lahore,LahoreDistrict,Punjab
73.9803,31.7124,Railway Road Chowk,,,Shiekhupura City,District Sheikhupura,Punjab
73.98045301,32.3140318,Kashmir Rice Mills,Ahmad Nagar Rd,",",Dillawer Cheema,District Gujranwala,Punjab
73.98047447,31.24537001,Nishat Chunia Private Limited,",",",",Lahore,LahoreDistrict,Punjab
73.98053885,31.24793832,NISHAT MOSQUE,",",",",Lahore,LahoreDistrict,Punjab
73.9806,31.7072,School 2 Chowk,,,Shiekhupura City,District Sheikhupura,Punjab
73.9807,31.6879,Jiwanpura Kalan,,,Safdarabad,Sheikhupura,Punjab
73.981,31.709,Jamia Touheedia,,,Shiekhupura City,District Sheikhupura,Punjab
73.981,31.7094,Munir Pan shop Chowk,,,Shiekhupura City,District Sheikhupura,Punjab
73.9811,31.7102,Faizan Garments,,,Shiekhupura City,District Sheikhupura,Punjab
